holdType,homeType,noBed,soldPrice,usage,latitude,longitude
1,3,3,335000,1,51.36828674,-2.390860434
2,3,3,630000,1,51.39553101,-2.35130719
1,3,3,395000,1,51.396547,-2.351746
2,3,4,595000,1,51.38647842,-2.3536233280000003
1,2,4,800000,1,51.39957691,-2.3066187069999997
1,2,3,383800,1,51.37063708,-2.395175772
1,3,4,675000,1,51.39248875,-2.352577
2,1,3,355000,1,51.40410326,-2.400725975
1,2,4,460000,1,51.3986699,-2.299224223
1,1,4,485000,1,51.39993505,-2.348925993
1,1,3,475000,1,51.39140588,-2.395771573
1,1,3,375000,1,51.40186901,-2.396710081
1,2,4,880000,1,51.3662119,-2.3622005319999997
2,4,2,275000,1,51.40272373,-2.326665007
1,2,7,2450000,1,51.397397,-2.305181
1,1,2,313000,1,51.39214168,-2.326259019
1,2,3,950000,1,51.35731878,-2.347467337
1,3,4,610000,1,51.38503641,-2.3914199309999997
2,4,2,340000,1,51.383588396871296,-2.37101733270645
2,4,2,295000,1,51.389889,-2.355690406
1,2,3,900000,1,51.39376918,-2.3686848080000003
1,2,4,625000,1,51.36377138,-2.363416522
2,4,2,185000,1,51.39191221,-2.3556629890000003
1,1,3,474700,1,51.39548563,-2.385731062
1,3,5,2200000,1,51.38391104,-2.363978479
1,2,4,460000,1,51.36842186,-2.384886
2,3,3,453000,1,51.38594844,-2.379313481
1,3,3,437000,1,51.3826303,-2.3903216919999997
1,3,2,309000,1,51.38020819,-2.385904287
1,3,6,880000,1,51.38041756,-2.35078907
1,3,3,350000,1,51.39582367,-2.35266054
1,3,4,564000,1,51.38548412,-2.394657059
1,3,3,355000,1,51.37234328,-2.393164845
1,2,4,860000,1,51.36872518,-2.372075
1,2,4,860000,1,51.36872518,-2.372075
1,3,3,420000,1,51.39713633,-2.358621428
1,3,2,320000,1,51.39698309,-2.352827574
1,1,4,615000,1,51.37610729,-2.369390486
1,1,4,585000,1,51.38811712,-2.343820538
1,2,5,900000,1,51.38994376,-2.337180177
1,1,3,540000,1,51.38687789,-2.383819192
1,2,4,500000,1,51.38674753,-2.401249688
1,2,4,560000,1,51.39229046,-2.386681496
1,3,3,438000,1,51.39881181,-2.345813
2,3,2,325000,1,51.38027041,-2.3806315319999998
1,1,3,365000,1,51.38674753,-2.401249688
2,4,1,213000,1,51.38411779,-2.372573265
2,3,2,248500,1,51.37184317,-2.381251168
1,2,3,295000,1,51.39314939,-2.396030961
1,3,2,270000,1,51.400463,-2.301779454
2,4,2,345000,1,51.38365721,-2.370026
1,3,3,415000,1,51.37749591,-2.3681516769999997
1,3,3,338000,1,51.37826083,-2.384738463
1,3,2,623000,1,51.37666807,-2.350774758
2,4,0,275000,1,51.38231916,-2.369828494
1,3,3,212000,1,51.36119177,-2.3601788630000002
1,3,3,299000,1,51.37167135,-2.375991815
1,1,4,620000,1,51.3586799,-2.35533357
1,3,3,800000,1,51.37623307,-2.357840159
1,3,3,445000,1,51.39094562,-2.357135799
1,2,3,1750000,1,51.39299755,-2.365286671
1,1,3,400000,1,51.35556054,-2.3808286880000002
2,4,1,154000,1,51.38190426,-2.3841942659999997
1,2,4,700000,1,51.35799329,-2.368023935
1,3,3,327500,1,51.39382171,-2.35458547
1,2,4,650000,1,51.35582782,-2.364660469
1,3,5,1135000,1,51.38917586,-2.362468168
1,3,4,520000,1,51.37398644,-2.374674695
1,3,2,346475,1,51.37291408,-2.383731074
1,3,4,560000,1,51.36245969,-2.363061421
1,1,3,357500,1,51.38674975,-2.38450791
1,1,6,803255,1,51.37726858,-2.371799239
1,3,2,250000,1,51.3586987,-2.383569119
2,3,2,285000,1,51.40297268,-2.337175421
2,4,2,318000,1,51.389889,-2.355690406
2,2,3,381000,1,51.39966782,-2.359978084
1,3,4,570000,1,51.38546351,-2.390072775
1,3,3,260000,1,51.36918072,-2.389718839
1,2,5,685000,1,51.37210239,-2.392602505
2,3,3,360000,1,51.37640633,-2.362898833
1,3,3,345000,1,51.37594049,-2.379374381
1,3,3,310000,1,51.3953273,-2.356235676
2,1,5,762000,1,51.37398644,-2.374674695
1,2,3,475000,1,51.40712093,-2.313397636
1,2,4,615000,1,51.40022925,-2.294174466
1,3,3,325000,1,51.37406527,-2.378123338
1,3,2,340000,1,51.37866504,-2.370934106
1,2,4,550000,1,51.40016342,-2.39587595
2,3,1,252000,1,51.40297268,-2.337175421
1,2,4,550000,1,51.40016342,-2.39587595
1,3,2,340000,1,51.37866504,-2.370934106
1,3,2,300000,1,51.38062546,-2.3764962880000002
2,3,3,325000,1,51.39901099,-2.354223136
1,3,2,245000,1,51.36971896,-2.398112752
1,3,3,332500,1,51.38064177,-2.385304449
1,3,5,552500,1,51.37516462,-2.380172516
1,1,2,250000,1,51.37104769,-2.390711568
1,2,5,1300000,1,51.40985279,-2.303768788
1,3,2,400000,1,51.39427298,-2.356989249
2,4,2,119000,1,51.1384035978344,-3.00279525413266
1,1,2,152500,1,51.129586091406296,-2.97252153614381
1,2,3,205000,1,51.11537777664989,-2.99712481842093
1,1,2,180000,1,51.127615040135204,-2.97596699476851
1,3,2,152000,1,51.140371479528206,-2.97747964554892
1,2,3,238000,1,51.11420533030311,-2.9975281658590798
1,1,3,193500,1,51.10956263737221,-2.99572828202365
1,2,5,355000,1,51.113869,-3.016936
1,1,3,194500,1,51.1074339862714,-3.0006962954033702
1,1,3,160000,1,51.1348347620348,-3.00997861453704
1,3,3,173000,1,51.124811708665106,-2.98853988933707
1,3,3,167000,1,51.130957949409506,-2.9943734523365197
1,1,3,252000,1,51.1217365226519,-2.98638809184712
1,3,2,142500,1,51.122880366532605,-2.9786821180069305
1,3,2,155000,1,51.114920557384394,-3.01161582476094
1,3,4,208000,1,51.1236546028922,-2.9921164641482205
1,1,4,215000,1,51.13224991913339,-2.97334926800663
1,3,3,201000,1,51.129456881496296,-3.009473
1,1,3,182000,1,51.139227967840995,-3.010446145439
1,3,3,175000,1,51.1189102489064,-3.00883113556047
1,1,3,201000,1,51.111232,-3.012978
1,3,2,172500,1,51.124249,-2.990357
1,1,3,173950,1,51.1290301170362,-2.98415692418896
1,3,2,159000,1,51.137359770432795,-3.010076
1,3,2,156500,1,51.139368015941,-2.9748855149306
1,2,4,210000,1,51.1292594021625,-2.9739580582872795
1,3,3,204000,1,51.122483103720704,-3.00222178245729
1,3,3,189950,1,51.1384035978344,-3.00279525413266
1,3,4,139000,1,51.127057368128796,-3.0056933194543904
1,3,2,102500,1,51.1372670222923,-2.9766565179949396
1,3,2,155000,1,51.1253712003147,-2.99255296973033
1,1,3,262000,1,51.1282995401075,-3.0200824474385
1,1,5,380000,1,51.1254021989849,-3.0140883402647503
1,3,3,220000,1,51.129456881496296,-3.009473
1,3,3,168000,1,51.1347712729457,-3.01212113167484
1,2,6,440000,1,51.116901,-2.983013
2,4,1,95000,1,51.1397560352217,-3.0034249205451298
1,2,3,215000,1,51.1313359981887,-2.97187230698129
1,3,3,122000,1,51.134805682239296,-2.9859948579046
1,3,3,160000,1,51.122186659210904,-3.00008633589931
1,1,4,240000,1,51.136034835302105,-3.0095045471548802
1,3,3,132250,1,51.11698355269711,-3.01533269871144
1,1,2,155750,1,51.1283283605231,-2.98419916730797
1,2,6,460000,1,51.1280020556806,-3.01810378897888
1,2,4,260000,1,51.138340425919104,-3.01221348838862
2,3,2,112500,1,51.1270005562033,-2.99128748923984
1,1,3,235000,1,51.126291050221795,-3.02661162632106
1,2,4,475000,1,51.130593654558204,-3.0220194696916605
1,3,3,172000,1,51.1282804402198,-3.0140084849668103
1,2,3,246000,1,51.1315154269277,-3.023428
1,3,4,192500,1,51.1279312895926,-3.01071400489795
1,2,4,340000,1,51.1359718308055,-3.043191
1,2,3,302500,1,51.1293920921241,-3.026036
2,3,2,124000,1,51.131611612379,-3.0031197223314603
1,3,2,151000,1,51.1372987144777,-2.97824375804526
1,3,1,121000,1,51.138180049301006,-2.9750034244223498
1,2,4,257500,1,51.1253712003147,-2.99255296973033
2,4,2,115000,1,51.137359770432795,-3.010076
1,3,1,69950,1,51.1306464622423,-3.01388881922786
1,3,4,210000,1,51.146421,-2.982225
1,1,3,170000,1,51.136482879017294,-2.97579667137892
1,1,2,196500,1,51.12219659589021,-2.9830114525343
1,3,3,180000,1,51.12677416784489,-3.00097139837039
1,1,3,182500,1,51.1350657481201,-2.9742803460779204
1,3,2,131000,1,51.119302673635396,-3.0008384585938
1,3,2,167000,1,51.117799812286606,-3.00516364667928
1,3,2,117500,1,51.1259729551239,-3.00002522747556
1,1,3,215000,1,51.13955954124889,-3.00640813845431
1,1,2,255000,1,51.1247919062979,-3.02836458564207
1,1,2,190000,1,51.139368015941,-2.9748855149306
1,1,2,147500,1,51.11556324308479,-3.0100868934339102
1,3,1,120000,1,51.1225353470326,-2.97800324787751
1,3,2,142000,1,51.1359546922206,-2.97551396698596
1,3,3,172000,1,51.1236568469543,-2.98580027733576
1,1,4,210000,1,51.116193670513496,-3.0016141975521804
1,1,4,265000,1,51.135362467117396,-3.03192969593407
1,3,2,134250,1,51.126367451360395,-2.9917169249082405
1,1,4,285000,1,51.128973956537706,-3.01076535249712
1,3,3,155000,1,51.118649769753,-3.00252458357108
1,1,3,215000,1,51.136981208566105,-3.01961631101237
1,2,4,343000,1,51.132345688126705,-3.02012874376087
1,3,2,157000,1,51.1385597350034,-3.0086877037134703
1,3,4,195000,1,51.1327787242929,-3.01583637340321
1,1,3,190000,1,51.1374012345385,-3.0116354985725
1,1,4,245000,1,51.147665190361394,-2.98285
1,1,3,169000,1,51.130252000409,-2.9724640707703704
1,3,3,153000,1,51.134375704627,-3.0037656262893395
2,3,3,133000,1,51.130957949409506,-2.9943734523365197
1,2,4,240000,1,51.1150748947915,-2.9967897056962096
1,3,3,157000,1,51.12550256147671,-2.98018081887426
1,1,2,200000,1,51.1236526127288,-2.97881275575059
1,1,3,165000,1,51.1285943127629,-2.9857196416539002
1,3,2,159000,1,51.1275043976821,-2.98806864305517
1,3,2,105000,1,51.1355015935297,-2.98771053812081
1,3,2,110000,1,51.12673301570379,-2.9910245370602406
1,3,3,175000,1,51.129020215842296,-3.01476781751459
1,3,3,185000,1,51.1301627905179,-3.0115916228012902
1,3,1,112000,1,51.1381388830245,-2.9767035064202005
1,1,3,233000,1,51.123516169822295,-3.0210487459529305
1,1,3,240000,1,51.126570481364496,-3.0224308045069397
1,3,3,185000,1,51.1384035978344,-3.00279525413266
1,3,2,145000,1,51.1364552750363,-3.00453968479506
1,3,2,130000,1,51.1358979661302,-2.98656126394525
1,3,2,109000,1,51.119302673635396,-3.0008384585938
1,1,3,179950,1,51.13177977245971,-3.0159287831411703
1,3,3,155000,1,51.1181405716106,-2.99792725906178
1,2,4,246500,1,51.1378447702824,-3.01025871233094
1,3,3,173250,1,51.137359770432795,-3.010076
1,1,3,164000,1,51.1398382701622,-3.0126607870697795
1,1,3,190000,1,51.125893121397105,-3.03197582732747
1,3,2,140000,1,51.1273727335423,-2.98662250458808
2,4,1,80000,1,51.130281,-3.005349
1,3,2,154750,1,51.137243781809396,-3.0080015210433197
1,2,4,271500,1,51.136034835302105,-3.0095045471548802
1,3,3,150000,1,51.1313848055552,-3.01066079017057
1,3,2,130000,1,51.1372670222923,-2.9766565179949396
1,3,2,167950,1,51.115052,-3.0007845510032403
1,1,3,147500,1,51.1358864807377,-2.9804436136149297
1,3,3,104000,1,51.1281849102836,-2.98200965173019
1,2,3,182000,1,51.1325947365739,-2.99329384122895
1,2,3,235000,1,51.1352144418161,-3.01390313366112
1,3,3,165000,1,51.128128897048995,-2.9779642222005296
1,1,3,223000,1,51.1213911527945,-2.97933648982299
1,3,3,157500,1,51.120796847448,-2.9879826575815396
1,3,5,133500,1,51.1309643776252,-2.9957312823854703
2,4,1,75000,1,51.1312999855124,-3.0079864068605096
1,3,3,134950,1,51.116636147150295,-3.00349537492913
2,4,2,118000,1,51.1374012345385,-3.0116354985725
1,2,3,221000,1,51.1076368001365,-2.99768708379883
1,3,3,202500,1,51.124249,-2.990357
1,2,4,298000,1,51.1415017463451,-2.9691696965349
1,3,3,148000,1,51.1264207035087,-2.9757703348296403
1,3,2,144000,1,51.1372987144777,-2.97824375804526
1,3,4,178000,1,51.126107058466395,-2.9777929009218598
1,2,4,300000,1,51.1125545004154,-3.01660744356552
1,3,3,160000,1,51.134189547782704,-3.00659150372043
2,3,3,145000,1,51.1268224843118,-2.9889543717434504
2,4,3,220000,1,51.127021419435394,-3.00673572946891
1,3,3,132500,1,51.1259729551239,-3.00002522747556
1,3,3,285000,1,51.1270593139915,-3.01896905484954
1,2,3,250000,1,51.1209948777767,-3.0006464201544
1,2,3,213000,1,51.109965,-2.99618
1,1,3,167000,1,51.1384682099123,-3.0099149775524503
2,4,2,117500,1,51.1374012345385,-3.0116354985725
1,1,4,265000,1,51.1248412345916,-2.9924844494027902
1,3,2,163000,1,51.138180049301006,-2.9750034244223498
1,3,2,160000,1,51.1331235359985,-3.01444330782527
1,3,3,175000,1,51.113833659128,-3.01427829265016
2,4,2,110000,1,51.1397560352217,-3.0034249205451298
2,4,2,129950,1,51.13215223882111,-3.00613273182594
1,4,2,155000,1,51.11394786533461,-3.0107516897466002
1,3,2,140000,1,51.1372987144777,-2.97824375804526
1,1,3,156000,1,51.134100023332,-2.990982
1,3,3,235000,1,51.1217365226519,-2.98638809184712
1,1,3,205000,1,51.1331235359985,-3.01444330782527
1,3,4,205000,1,51.1264207035087,-2.9757703348296403
1,1,3,209950,1,51.1147985235056,-3.0017697493223303
2,4,2,120000,1,51.1318730454877,-3.00827043069636
1,1,3,187000,1,51.1220185276402,-3.00186879667775
1,1,4,321000,1,51.130593654558204,-3.0220194696916605
1,3,2,145000,1,51.122586281088104,-2.9996234335271503
2,1,2,153000,1,51.1318730454877,-3.00827043069636
1,1,2,152000,1,51.1361368579323,-3.0122653421093197
1,1,2,169000,1,51.139428931888396,-2.9794323195115093
1,3,3,148000,1,51.134100023332,-2.990982
1,1,4,287000,1,51.1273750974644,-3.02502084965032
1,3,3,184000,1,51.1397560352217,-3.0034249205451298
1,1,3,250000,1,51.125824877172796,-3.0202851378655695
1,3,3,182500,1,51.1331235359985,-3.01444330782527
1,3,2,150000,1,51.137325992045206,-2.9738991285165297
1,3,2,145000,1,51.137325992045206,-2.9738991285165297
1,1,3,179500,1,51.130252000409,-2.9724640707703704
1,3,2,110000,1,51.1290663824905,-2.9936897273352003
1,3,2,154900,1,51.1283283605231,-2.98419916730797
1,1,3,189950,1,51.1312676237846,-3.01484567153764
1,1,2,170000,1,51.1282179803841,-2.98662622890943
1,1,3,182000,1,51.116024605006196,-3.0097683573819602
1,1,2,125000,1,51.1262607791453,-2.9862558457270496
1,2,3,295000,1,51.123082730633705,-2.98243012624626
1,3,3,215000,1,51.1469627150852,-2.983153
1,1,4,428000,1,51.1254021989849,-3.0140883402647503
1,1,2,165000,1,51.1259997542133,-2.9744896573421604
1,1,3,165000,1,51.115900995873005,-3.0032365688685
1,3,2,180000,1,51.129456881496296,-3.009473
2,4,2,122000,1,51.1349817676572,-3.0116969525708996
1,1,4,310000,1,51.125824877172796,-3.0202851378655695
1,2,5,530000,1,51.12152500009561,-3.0214906491582
1,2,2,245000,1,51.1244585365341,-3.0315008748862304
1,3,2,149000,1,51.1397560352217,-3.0034249205451298
1,1,3,176000,1,51.107820219479294,-3.0007474917105497
1,2,4,240000,1,51.1147985235056,-3.0017697493223303
1,3,2,130000,1,51.121018805918105,-2.9786999244174903
1,1,3,266500,1,51.1270593139915,-3.01896905484954
1,1,4,218000,1,51.1352144418161,-3.01390313366112
1,2,3,214000,1,51.1202487631756,-2.98579915993222
1,1,2,146000,1,51.1236412255895,-2.9887149469898997
1,3,3,162000,1,51.1312676237846,-3.01484567153764
1,1,3,216000,1,51.114974434471904,-3.00850252848405
2,4,2,80000,1,51.12633585136621,-3.015895
1,1,2,160000,1,51.13961952423579,-3.01299906025796
1,2,4,287000,1,51.11064,-2.998237
2,4,2,130000,1,51.13241196615851,-3.00520940098029
1,1,3,269000,1,51.125985644161396,-3.0286197420670598
2,4,2,123500,1,51.1068615794743,-3.00138385000595
1,1,3,230000,1,51.1244296868426,-2.98585960152277
2,4,1,83950,1,51.1292295819441,-3.0124001052740494
1,1,2,160995,1,51.1095298358725,-3.012612
1,1,3,175000,1,51.12550256147671,-2.98018081887426
1,3,4,202500,1,51.1264904756739,-2.9983930432232704
1,3,4,202500,1,51.1264904756739,-2.9983930432232704
1,3,3,166000,1,51.13177977245971,-3.0159287831411703
1,3,3,175000,1,51.130183535934705,-3.0091911432644904
1,3,3,194950,1,51.1301627905179,-3.0115916228012902
1,3,2,155000,1,51.1233528752614,-2.9770202778162598
1,1,4,220500,1,51.13305335775829,-2.97621029651466
1,3,3,140000,1,51.1301627905179,-3.0115916228012902
1,3,2,119950,1,51.1385597350034,-3.0086877037134703
1,3,3,154000,1,51.1313848055552,-3.01066079017057
2,4,1,105000,1,51.1312999855124,-3.0079864068605096
1,1,2,173000,1,51.147042941251,-3.00619922623066
1,1,5,319950,1,51.12501372031429,-3.0235824678015697
1,3,3,235000,1,51.127491933255605,-3.01472002556508
1,3,3,150000,1,51.1312676237846,-3.01484567153764
1,3,3,173000,1,51.1352144418161,-3.01390313366112
1,1,3,195000,1,51.1212669468514,-2.98342037058491
1,3,3,192500,1,51.136929214797796,-2.98476799609173
1,1,2,183000,1,51.1223564002221,-2.9885874886359503
1,3,3,150000,1,51.126342813015,-2.97648319561229
1,2,3,210000,1,51.1385597350034,-3.0086877037134703
1,3,3,140000,1,51.117578328525,-3.00373010204157
1,1,3,139000,1,51.127501960726995,-2.978736950165
1,2,5,385000,1,51.127588234169295,-3.0355290753745496
1,2,3,395000,1,51.124248161886705,-3.0379978913144905
1,2,4,240000,1,51.13224991913339,-2.97334926800663
1,4,3,170000,1,51.1252964357246,-3.00968477742848
1,1,3,164000,1,51.11394786533461,-3.0107516897466002
2,4,3,222500,1,51.127021419435394,-3.00673572946891
1,1,3,184000,1,51.1147985235056,-3.0017697493223303
1,1,3,174000,1,51.1183259446137,-3.0108901093058105
1,3,3,149950,1,51.122586281088104,-2.9996234335271503
1,2,5,435000,1,51.121832678128996,-3.0212688177853195
1,3,3,155000,1,51.1362014808695,-2.98362335525497
1,3,3,156500,1,51.11725519210239,-3.01096674660894
1,2,4,258000,1,51.11139124349461,-3.01491051160168
1,1,3,180000,1,51.1231753861767,-2.9788884011871803
1,3,3,193000,1,51.13627476709371,-3.01295442988473
1,2,4,372500,1,51.131648,-3.019899
1,3,3,158750,1,51.1277590711668,-2.99620537457001
1,3,2,94000,1,51.1254936892418,-2.99928609462155
1,3,3,125000,1,51.1273723630871,-2.9930388776047905
1,1,3,180000,1,51.11064,-2.998237
1,3,3,200000,1,51.129505195141896,-3.0165938126111502
1,3,3,178000,1,51.122586281088104,-2.9996234335271503
1,3,1,95000,1,51.1396148689002,-2.9754767757769605
1,3,3,166000,1,51.1384682099123,-3.0099149775524503
1,1,3,175000,1,51.123119505823794,-2.9780441653254104
2,3,3,176000,1,51.1374012345385,-3.0116354985725
1,3,1,106000,1,51.1299265896365,-2.97158547392025
1,3,3,196000,1,51.1397560352217,-3.0034249205451298
1,3,3,143500,1,51.1278729082896,-2.9763154039272406
1,1,3,165000,1,51.139428931888396,-2.9794323195115093
1,2,3,240000,1,51.1148675961917,-3.00419995422718
1,4,2,138000,1,51.1374012345385,-3.0116354985725
1,1,3,416000,1,51.1357760126762,-3.02888021243111
1,3,2,151000,1,51.11394786533461,-3.0107516897466002
1,3,2,109000,1,51.1254936892418,-2.99928609462155
1,3,1,130000,1,51.1246194336421,-2.980963
1,1,4,185000,1,51.1148618635334,-3.0069571311868595
1,3,3,135000,1,51.13458871162229,-3.00722906085277
1,3,3,166000,1,51.1158413585657,-2.9986492036140096
1,1,4,240000,1,51.128733349399006,-2.97557613971727
1,3,3,166000,1,51.1158413585657,-2.9986492036140096
1,1,3,190000,1,51.1385597350034,-3.0086877037134703
1,2,5,425000,1,51.12152500009561,-3.0214906491582
1,2,2,197000,1,51.1232269242759,-2.9834620007350803
1,1,4,210000,1,51.113833659128,-3.01427829265016
2,4,2,115000,1,51.1397560352217,-3.0034249205451298
1,3,4,215000,1,51.1142620414726,-3.0136162151778705
1,3,3,155000,1,51.1263011786123,-2.980212
1,1,3,185000,1,51.1346461603757,-2.9739141977458705
1,3,3,187000,1,51.1397560352217,-3.0034249205451298
1,1,3,290000,1,51.133609,-2.974493
1,3,2,156000,1,51.1484950009839,-2.980467
1,3,2,129950,1,51.1279312895926,-3.01071400489795
1,2,4,297500,1,51.1329664139202,-3.02009954865014
2,4,3,145000,1,51.13215223882111,-3.00613273182594
1,3,1,81500,1,51.129253197108,-3.002795
1,3,2,154000,1,51.1484147979702,-2.982596
1,3,3,176000,1,51.1259997542133,-2.9744896573421604
1,1,3,230000,1,51.12219659589021,-2.9830114525343
1,3,3,172950,1,51.1326974896224,-3.01276180033683
1,2,4,310000,1,51.112767116479304,-3.01386921735412
2,4,2,89000,1,51.1374012345385,-3.0116354985725
1,1,4,215000,1,51.139753417694905,-2.97826706395791
1,3,2,155000,1,51.130141,-2.97625786060498
1,3,2,145000,1,51.1359546922206,-2.97551396698596
1,1,3,225000,1,51.1261698801326,-3.0240224416284196
1,3,2,155000,1,51.1236593290493,-2.99155928509705
1,3,3,150000,1,51.13148413997539,-2.99276979978826
1,1,2,149950,1,51.1285943127629,-2.9857196416539002
1,3,3,122000,1,51.124811708665106,-2.98853988933707
1,3,2,153000,1,51.13273967307239,-3.01100480025595
1,3,2,127000,1,51.130957949409506,-2.9943734523365197
1,1,2,167000,1,51.1259997542133,-2.9744896573421604
2,4,2,185000,1,51.1318730454877,-3.00827043069636
1,1,3,282000,1,51.133576760238896,-3.0191982923725895
1,1,3,161500,1,51.1179922962019,-3.00159595006083
1,3,2,157500,1,51.132417578571705,-2.9919180129845295
1,1,3,185000,1,51.11420533030311,-2.9975281658590798
1,3,2,189950,1,51.1373399917873,-2.99361009426191
1,1,3,150000,1,51.117863740514295,-3.01026565857368
1,3,4,220000,1,51.129566182142106,-3.01785276754178
1,1,4,217500,1,51.107401,-2.998439
1,3,2,139500,1,51.135100617136494,-2.9765679207001097
1,3,2,125000,1,51.1275322407634,-2.99221346212167
1,2,4,360000,1,51.1357760126762,-3.02888021243111
1,3,4,222500,1,51.121344,-2.985079
1,3,3,180000,1,51.137359770432795,-3.010076
1,3,4,219500,1,51.1327787242929,-3.01583637340321
1,2,4,405000,1,51.12513596297529,-3.03624586920769
1,1,3,305000,1,51.1291978350044,-3.0191590388385405
1,3,1,122500,1,51.1225353470326,-2.97800324787751
2,3,2,106000,1,51.1303255638566,-2.99365959358884
1,1,4,190000,1,51.147042941251,-3.00619922623066
1,3,2,128000,1,51.1282804402198,-3.0140084849668103
1,3,3,202000,1,51.1385597350034,-3.0086877037134703
1,1,2,167500,1,51.1280289102059,-2.97270318002586
1,3,3,225000,1,51.137243781809396,-3.0080015210433197
1,2,4,300000,1,51.1134626796844,-3.016472
1,3,2,129000,1,51.12673301570379,-2.9910245370602406
1,3,3,189000,1,51.129566182142106,-3.01785276754178
1,2,3,190000,1,51.1213911527945,-2.97933648982299
1,1,3,190000,1,51.136034835302105,-3.0095045471548802
1,3,5,245000,1,51.115527541541994,-3.0090146089703196
2,3,3,140000,1,51.1283928000449,-2.99253201213893
1,3,2,152950,1,51.1341764363274,-2.9752478050709104
1,1,3,245000,1,51.1244904005153,-2.9871898167637205
1,3,3,209950,1,51.1301099213921,-3.0125051071412003
1,2,2,285000,1,51.145698,-3.034719
1,3,3,152000,1,51.1364552750363,-3.00453968479506
2,4,2,128000,1,51.133091,-3.006925
1,3,5,293000,1,51.124921,-3.025038
1,1,4,200000,1,51.1143736601354,-3.00726081719832
1,2,4,350000,1,51.135362467117396,-3.03192969593407
1,3,2,179950,1,51.129523253429205,-3.01379276162112
1,3,2,146000,1,51.134714203083604,-3.0062313055980403
1,1,3,195000,1,51.1220185276402,-3.00186879667775
1,3,2,135000,1,51.1195061565217,-3.00122863162208
1,3,2,110000,1,51.1194802189255,-3.0021567879426003
1,3,3,198000,1,51.1282193507257,-2.9896558739117998
1,3,2,170000,1,51.1329576883906,-2.97366428638246
1,3,2,125000,1,51.132467775578,-2.99447734900438
1,3,3,167500,1,51.1255368140445,-2.98892690739039
1,1,3,179000,1,51.131796146887396,-3.0140426289767497
1,3,2,124000,1,51.1385597350034,-3.0086877037134703
1,2,4,295000,1,51.113869,-3.016936
